Trained Model,Backbone,Train Model ID,Train Altitude,Train Variant,Train Type,Test Dataset ID,Test Dataset Folder,Test Altitude,Test Variant,Image Size,mIoU,Pixel Accuracy,FPS,Pole IoU,Trunk IoU,Vine Row IoU,Pole Precision,Trunk Precision,Vine Row Precision,Pole Recall,Trunk Recall,Vine Row Recall,Pole F1,Trunk F1,Vine Row F1,Best Val Loss,Checkpoint
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,1280x960,0.3551450282586681,0.9293450249565973,6.0347878616328074,0.12708966788310846,0.007838237301167056,0.35642401460562345,0.7246356921017271,0.4965237569823418,0.6359514535862824,0.13386221145891544,0.007967508349437217,0.4808979488061409,0.22459123761407596,0.015344546242113335,0.514349601134828,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,1280x960,0.228947977050591,0.9101928129650297,6.174641346459966,0.00558585338798621,0.0,6.731558894408767e-07,0.4321139555765318,0.0,0.25,0.005622076066227213,0.0,6.731558894408767e-07,0.011012089226506448,0.0,1.3463081537807026e-06,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,1280x960,0.23352318173363096,0.9340927269345238,5.04566958384303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,1280x960,0.5257908758870761,0.9558104112413194,17.302142319813036,0.32665936575949356,0.2619560345456837,0.5594208790188245,0.6211586108774377,0.6076601891757909,0.7277418002000645,0.4370445373124068,0.3248711283442117,0.716447705089754,0.48587425088309866,0.40307692564910347,0.7107862231615618,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,1280x960,0.3244383727953642,0.9268789598418443,19.200010539735207,0.17965980624814312,0.03342187571563028,0.1532211058397638,0.610103836741898,0.49959073524431413,0.7549881713600021,0.21402104480224005,0.03546893635770429,0.16335969730301103,0.28483154435275154,0.06163383876545872,0.2527307326974356,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,1280x960,0.2725683044317654,0.9154568767375777,19.5263308756626,0.02361337711283862,0.0009300175559094876,0.008699707792882724,0.3506143858862815,0.09354001209172941,0.5518895835142493,0.02456598657635527,0.0009343886010729054,0.008730632323001915,0.04289506146144067,0.001830943340654135,0.01693331646676896,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,1280x960,0.3134111768433627,0.9148327827453613,17.105289943276578,0.2026547627654976,0.03806333205819535,0.09690544654148418,0.5571789471008732,0.5231668025347518,0.565326389492259,0.2696430600991109,0.06403790397330184,0.10928539592261935,0.33121202390224014,0.06901355255590116,0.1683346303655427,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,1280x960,0.29516427888455987,0.9144156211935061,19.183134924625197,0.1506565011938762,0.03678035000724019,0.0655249546374486,0.6840312917365159,0.49070003977097204,0.5813979649666339,0.1789598113035291,0.045725552797592744,0.07010501660543741,0.25352820358126915,0.06703904954162403,0.11004312352104756,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,1280x960,0.26011653646024546,0.9111328372047061,19.54335664118438,0.044674066981382106,0.003276250669859822,0.014024136373482717,0.523769230725542,0.18801640587396048,0.4191494309206285,0.048807687996152795,0.0033293237477231064,0.014217228047599203,0.07989436067730817,0.0063539028268058415,0.02532910968863593,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,1280x960,0.24906594675091043,0.9313663609822591,15.055187585144424,0.052378520459529856,0.0080995736501427,0.003959922945850785,0.26940656041361444,0.1701070740534101,0.42636482665027603,0.0675592696226014,0.01221537302105566,0.004118767717708013,0.0977184198690566,0.015889050922543745,0.00784988337701087,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,1280x960,0.247983930420329,0.9324772033691408,18.747383884143396,0.044193972534324014,0.013615416725769155,0.0013381785293652341,0.24932999046122614,0.0987380869558021,0.3738211976714591,0.0598970393741536,0.025395834911695583,0.0013869924475945433,0.07939821367742608,0.025387113962485285,0.002656446900561408,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet50 | 75 | resnet50_img1280x960_20260303_150330,resnet50,75,39ft,2x2,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,1280x960,0.24249423273033804,0.9325743910845583,19.559361112361618,0.007489250237018114,0.0020782500207196667,0.003493755618211076,0.17368084992158586,0.025390971790654592,0.2838001023212901,0.008690686809124472,0.0022935558949489917,0.0035139358173332394,0.014098127990084685,0.0039483740240447915,0.00674781853941434,0.11572760485467457,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-75/resnet50_img1280x960_20260303_150330/resnet50_vineyard_segmentation_paper-75_unet_image_size_1280x960_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,640x480,0.2279432474979873,0.9117699517144097,7.392027793942634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,640x480,0.227566898890904,0.910267595563616,8.17287366309589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,640x480,0.2335323733375186,0.9341294933500744,7.218462504348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,75,vineyard_segmentation_paper-75,39ft,2x2,640x480,0.33884753652144606,0.9283267066592263,34.04095192707877,0.15928019183453088,0.011386261722568722,0.25689824340380796,0.6169270259177762,0.345493646545454,0.6796590555904698,0.18758432336285005,0.013854087758449395,0.30640475231272035,0.2618977951124072,0.02126575116160732,0.39416743886521083,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,76,vineyard_segmentation_paper-76,39ft,4x4,640x480,0.5302677718604824,0.9535882866091846,64.40727719444116,0.37500173758326,0.22616150256488327,0.5393600000923917,0.5809654349522901,0.5322863852823869,0.6601241911801204,0.5476774137878987,0.2806653129767835,0.7544763656158603,0.5166482895329063,0.3398742235837956,0.6805191597921229,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,77,vineyard_segmentation_paper-77,39ft,6x6,640x480,0.48788064039514023,0.9475155458192572,66.4800192288431,0.28552415440984735,0.1456932835383592,0.4232250158034849,0.4791901068902843,0.4756512208569676,0.6899370352694245,0.420410212708527,0.16544065895959245,0.5184330776133965,0.39511717092666787,0.22250796515413077,0.5653126156750189,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,78,vineyard_segmentation_paper-78,65ft,2x2,640x480,0.22850605233672838,0.9112296295166016,33.756373515522604,0.0,0.00138801261829653,0.001376599340261098,0.0,0.01825221238938053,0.1037165529176578,0.0,0.001466992665036675,0.0013809108414371929,0.0,0.002715714109369214,0.002724138933254119,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,79,vineyard_segmentation_paper-79,65ft,4x4,640x480,0.3272114925699862,0.9158546693863403,64.28687944324243,0.1764570001821966,0.0629589283625268,0.1331124471689255,0.5356415468781638,0.3710086839616026,0.5819726663607977,0.21511709577522445,0.09241446520857438,0.15840323980341184,0.27990575882815216,0.11361754096246472,0.218344660123946,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,80,vineyard_segmentation_paper-80,65ft,6x6,640x480,0.3839790810831556,0.9230297444661458,66.3720881461621,0.21266134984265284,0.10933963094466262,0.20900630115004598,0.5342506773293285,0.4778093010908896,0.6602960790917887,0.2699685791185751,0.14173042588501752,0.24778032948376502,0.32489888659721117,0.18322633273427774,0.31778964910734875,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,81,vineyard_segmentation_paper-81,100ft,2x2,640x480,0.23310765584309895,0.9324306233723958,29.044713544711293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,82,vineyard_segmentation_paper-82,100ft,4x4,640x480,0.23919420238085332,0.931240763346354,61.75807064926307,0.01431973624031749,0.004310933094259497,0.006487397446762861,0.12643907539752622,0.018163271697081696,0.23520002997405923,0.016332886747424526,0.009178188676579806,0.006705300237507191,0.026592930537766898,0.008346730900339576,0.012224905937437767,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet101 | 76 | resnet101_img640x480_20260303_101616,resnet101,76,39ft,4x4,single_altitude,83,vineyard_segmentation_paper-83,100ft,6x6,640x480,0.2558801205647409,0.9313504088158702,65.0977205550133,0.04011266031091948,0.014248797126386877,0.015512010564245815,0.23584680649239462,0.09227215853971296,0.41991288374608216,0.05513198940309684,0.030266317337718823,0.015926394532127894,0.06991241178567942,0.026747023727839683,0.027695284362255317,0.11688042471253472,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet101_img640x480_20260303_101616/resnet101_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet18 | 76 | resnet18_img640x480_20260303_102528,resnet18,76,39ft,4x4,single_altitude,72,vineyard_segmentation_paper-72,39ft,Full Res,640x480,0.245725267776044,0.9109457058376735,7.481791836582508,0.019982038616973508,0.0,0.052444143584147694,0.1449511400651466,0.0,0.3317127609713028,0.02034750800182899,0.0,0.06600533298457865,0.035685645549318364,0.0,0.09181499974108316,0.12089181235968703,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet18_img640x480_20260303_102528/resnet18_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet18 | 76 | resnet18_img640x480_20260303_102528,resnet18,76,39ft,4x4,single_altitude,73,vineyard_segmentation_paper-73,65ft,Full Res,640x480,0.22752257210867746,0.9100902884347098,8.424986548368334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089181235968703,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet18_img640x480_20260303_102528/resnet18_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
resnet18 | 76 | resnet18_img640x480_20260303_102528,resnet18,76,39ft,4x4,single_altitude,74,vineyard_segmentation_paper-74,100ft,Full Res,640x480,0.2335323733375186,0.9341294933500744,7.609808987197071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089181235968703,/home/users/jcox/resnets/paper_datasets_results/altitudes_without_augmentations/vineyard_segmentation_paper-76/resnet18_img640x480_20260303_102528/resnet18_vineyard_segmentation_paper-76_unet_image_size_640x480_batch_size_8.pth
