Dataset,Model,InferenceMode,Conf,IoU,Method,Params,TP,FN,FP,Total_Predictions,Total_GT,RMSE
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,KMeans,k:40,12,28,28,40,40,1.0723250595950393
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,KMeans,k:40,12,28,28,40,40,1.0723250595950393
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,KMeans,k:38,12,28,26,38,40,1.0780215494966994
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,KMeans,k:38,12,28,26,38,40,1.0780215494966994
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,KMeans,k:38,12,28,26,38,40,1.0780215494966994
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:5",12,28,3,15,40,1.0881858478161028
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:5",12,28,3,15,40,1.0881858478161028
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:5",12,28,3,15,40,1.0881858478161028
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:1",12,28,24,36,40,1.1545552765955511
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:1",12,28,24,36,40,1.1545552765955511
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:1",12,28,24,36,40,1.1545552765955511
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,KMeans,k:42,12,28,30,42,40,1.2777388143811421
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,KMeans,k:42,12,28,30,42,40,1.2777388143811421
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,KMeans,k:42,12,28,30,42,40,1.2777388143811421
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.0, min_s:5",12,28,2,14,40,1.2890290048090092
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.0, min_s:5",12,28,2,14,40,1.2890290048090092
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.0, min_s:5",12,28,2,14,40,1.2890290048090092
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,KMeans,k:40,12,28,28,40,40,1.3581626785951033
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,KMeans,k:40,12,28,28,40,40,1.3581626785951033
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,KMeans,k:40,12,28,28,40,40,1.3581626785951033
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.0, min_s:5",11,29,4,15,40,0.6085693113909851
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.0, min_s:5",11,29,4,15,40,0.6085693113909851
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.0, min_s:5",11,29,4,15,40,0.6085693113909851
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:2.0, min_s:3",11,29,5,16,40,0.6388912684654159
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:2.0, min_s:3",11,29,5,16,40,0.6388912684654159
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:2.0, min_s:3",11,29,5,16,40,0.6388912684654159
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.6409875662734886
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.6409875662734886
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.6409875662734886
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.25, min_s:5",11,29,1,12,40,0.6431307606699138
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.25, min_s:5",11,29,1,12,40,0.6431307606699138
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.25, min_s:5",11,29,1,12,40,0.6431307606699138
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.25, min_s:3",11,29,2,13,40,0.6431307606699138
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.25, min_s:3",11,29,2,13,40,0.6431307606699138
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.25, min_s:3",11,29,2,13,40,0.6431307606699138
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:2.0, min_s:3",11,29,3,14,40,0.6767358869217643
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:2.0, min_s:3",11,29,3,14,40,0.6767358869217643
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:2.0, min_s:3",11,29,3,14,40,0.6767358869217643
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.75, min_s:3",11,29,2,13,40,0.6775496664956303
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.75, min_s:3",11,29,2,13,40,0.6775496664956303
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.75, min_s:3",11,29,2,13,40,0.6775496664956303
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.0, min_s:3",11,29,5,16,40,0.7335929150995182
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.0, min_s:3",11,29,5,16,40,0.7335929150995182
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.0, min_s:3",11,29,5,16,40,0.7335929150995182
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.0, min_s:5",11,29,5,16,40,0.7358360790273077
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.0, min_s:5",11,29,5,16,40,0.7358360790273077
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.0, min_s:5",11,29,5,16,40,0.7358360790273077
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:1",11,29,33,44,40,0.7366367982911902
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:1",11,29,33,44,40,0.7366367982911902
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:1",11,29,33,44,40,0.7366367982911902
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.5, min_s:1",11,29,6,17,40,0.7395515248040945
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.5, min_s:1",11,29,6,17,40,0.7395515248040945
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.5, min_s:1",11,29,6,17,40,0.7395515248040945
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:2.0, min_s:1",11,29,23,34,40,0.749670808578659
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:2.0, min_s:1",11,29,23,34,40,0.749670808578659
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:2.0, min_s:1",11,29,23,34,40,0.749670808578659
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.5, min_s:1",11,29,3,14,40,0.8947318781529848
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.5, min_s:1",11,29,3,14,40,0.8947318781529848
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.5, min_s:1",11,29,3,14,40,0.8947318781529848
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.0, min_s:1",11,29,27,38,40,0.9067422483137803
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.0, min_s:1",11,29,27,38,40,0.9067422483137803
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.0, min_s:1",11,29,27,38,40,0.9067422483137803
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:2.0, min_s:1",11,29,5,16,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:2.0, min_s:1",11,29,5,16,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:2.0, min_s:1",11,29,5,16,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.75, min_s:1",11,29,6,17,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.75, min_s:1",11,29,6,17,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.75, min_s:1",11,29,6,17,40,0.9158429693192567
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.9694372892325359
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.9694372892325359
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:3",11,29,4,15,40,0.9694372892325359
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.5, min_s:3",11,29,5,16,40,0.9694966875451084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.5, min_s:3",11,29,5,16,40,0.9694966875451084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.5, min_s:3",11,29,5,16,40,0.9694966875451084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.25, min_s:3",11,29,3,14,40,1.0315177506234006
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.25, min_s:3",11,29,3,14,40,1.0315177506234006
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.25, min_s:3",11,29,3,14,40,1.0315177506234006
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.5, min_s:1",11,29,7,18,40,1.1230343428706084
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.5, min_s:1",11,29,7,18,40,1.1230343428706084
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.5, min_s:1",11,29,7,18,40,1.1230343428706084
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:1",11,29,13,24,40,1.1650076801224047
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:1",11,29,13,24,40,1.1650076801224047
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:1",11,29,13,24,40,1.1650076801224047
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.0, min_s:1",11,29,30,41,40,1.2180025546628204
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.0, min_s:1",11,29,30,41,40,1.2180025546628204
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.0, min_s:1",11,29,30,41,40,1.2180025546628204
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.75, min_s:1",11,29,27,38,40,1.2217694418957754
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.75, min_s:1",11,29,27,38,40,1.2217694418957754
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.75, min_s:1",11,29,27,38,40,1.2217694418957754
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:0.5, min_s:5",11,29,4,15,40,1.493109332087713
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:0.5, min_s:5",11,29,4,15,40,1.493109332087713
August_100ft,Model_10_March_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:0.5, min_s:5",11,29,4,15,40,1.493109332087713
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.5817822760760466
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.5817822760760466
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.5817822760760466
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.75, min_s:5",10,30,4,14,40,0.5892348375365356
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.75, min_s:5",10,30,4,14,40,0.5892348375365356
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.75, min_s:5",10,30,4,14,40,0.5892348375365356
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6206982498781154
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6206982498781154
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6206982498781154
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.25, min_s:3",10,30,1,11,40,0.6467442551086
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.25, min_s:3",10,30,1,11,40,0.6467442551086
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.25, min_s:3",10,30,1,11,40,0.6467442551086
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.6507152939594582
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.6507152939594582
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.6507152939594582
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:2.0, min_s:5",10,30,1,11,40,0.6790155702487128
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:2.0, min_s:5",10,30,1,11,40,0.6790155702487128
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:2.0, min_s:5",10,30,1,11,40,0.6790155702487128
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6881133272814155
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6881133272814155
August_100ft,Model_14_July_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.75, min_s:5",10,30,1,11,40,0.6881133272814155
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:5",10,30,2,12,40,0.7027631200890747
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:5",10,30,2,12,40,0.7027631200890747
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:5",10,30,2,12,40,0.7027631200890747
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.7241636514334695
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.7241636514334695
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.25, min_s:5",10,30,1,11,40,0.7241636514334695
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.75, min_s:1",10,30,7,17,40,0.7552874589817726
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.75, min_s:1",10,30,7,17,40,0.7552874589817726
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.75, min_s:1",10,30,7,17,40,0.7552874589817726
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.75, min_s:1",10,30,5,15,40,0.7804966790789667
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.75, min_s:1",10,30,5,15,40,0.7804966790789667
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.75, min_s:1",10,30,5,15,40,0.7804966790789667
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.7994962031388894
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.7994962031388894
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.5, min_s:5",10,30,1,11,40,0.7994962031388894
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:2.0, min_s:3",10,30,1,11,40,0.8666977081804559
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:2.0, min_s:3",10,30,1,11,40,0.8666977081804559
August_100ft,Model_14_July_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:2.0, min_s:3",10,30,1,11,40,0.8666977081804559
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.25, min_s:5",10,30,3,13,40,0.887407023446638
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.25, min_s:5",10,30,3,13,40,0.887407023446638
August_100ft,Model_6_August_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.25, min_s:5",10,30,3,13,40,0.887407023446638
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.5, min_s:5",10,30,4,14,40,0.9693012753367084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.5, min_s:5",10,30,4,14,40,0.9693012753367084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.5, min_s:5",10,30,4,14,40,0.9693012753367084
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:2.0, min_s:1",10,30,24,34,40,1.000826962428032
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:2.0, min_s:1",10,30,24,34,40,1.000826962428032
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:2.0, min_s:1",10,30,24,34,40,1.000826962428032
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:5",10,30,3,13,40,1.0118839157326445
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:5",10,30,3,13,40,1.0118839157326445
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:5",10,30,3,13,40,1.0118839157326445
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:0.75, min_s:5",10,30,1,11,40,1.0354362820587135
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:0.75, min_s:5",10,30,1,11,40,1.0354362820587135
August_100ft,Model_10_March_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:0.75, min_s:5",10,30,1,11,40,1.0354362820587135
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.3,KMeans,k:40,10,30,30,40,40,1.3448658688374602
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.45,KMeans,k:40,10,30,30,40,40,1.3448658688374602
August_100ft,Model_10_March_2x2,SAHI_2x2,0.25,0.6,KMeans,k:40,10,30,30,40,40,1.3448658688374602
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.5685400533872434
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.5685400533872434
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.5685400533872434
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.5685400533872434
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.5685400533872434
August_100ft,Model_6_August_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.5685400533872434
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.6544552569608687
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.6544552569608687
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:1.25, min_s:5",9,31,1,10,40,0.6544552569608687
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:2.0, min_s:5",9,31,5,14,40,0.7104742115622519
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:2.0, min_s:5",9,31,5,14,40,0.7104742115622519
August_100ft,Model_14_July_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:2.0, min_s:5",9,31,5,14,40,0.7104742115622519
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:3",9,31,2,11,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:3",9,31,2,11,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:3",9,31,2,11,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.25, min_s:1",9,31,10,19,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.25, min_s:1",9,31,10,19,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.25, min_s:1",9,31,10,19,40,0.717882811157972
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.5, min_s:3",9,31,1,10,40,0.7214073578928967
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.45,DBSCAN,"eps:1.5, min_s:3",9,31,1,10,40,0.7214073578928967
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.5,0.6,DBSCAN,"eps:1.5, min_s:3",9,31,1,10,40,0.7214073578928967
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:2.0, min_s:3",9,31,2,11,40,0.725566875236191
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:2.0, min_s:3",9,31,2,11,40,0.725566875236191
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:2.0, min_s:3",9,31,2,11,40,0.725566875236191
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.7411397688161498
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.7411397688161498
August_100ft,Model_2_Composite_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.25, min_s:3",9,31,1,10,40,0.7411397688161498
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.3,DBSCAN,"eps:1.75, min_s:3",9,31,3,12,40,0.7531798483380922
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.45,DBSCAN,"eps:1.75, min_s:3",9,31,3,12,40,0.7531798483380922
August_100ft,Model_14_July_2x2,SAHI_2x2,0.35,0.6,DBSCAN,"eps:1.75, min_s:3",9,31,3,12,40,0.7531798483380922
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:3",9,31,2,11,40,0.7714584525356989
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:3",9,31,2,11,40,0.7714584525356989
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:3",9,31,2,11,40,0.7714584525356989
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.3,DBSCAN,"eps:1.5, min_s:5",9,31,1,10,40,0.7725487240572431
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.45,DBSCAN,"eps:1.5, min_s:5",9,31,1,10,40,0.7725487240572431
August_100ft,Model_6_August_2x2,SAHI_2x2,0.25,0.6,DBSCAN,"eps:1.5, min_s:5",9,31,1,10,40,0.7725487240572431
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.3,DBSCAN,"eps:2.0, min_s:3",9,31,3,12,40,0.8197443229310903
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.45,DBSCAN,"eps:2.0, min_s:3",9,31,3,12,40,0.8197443229310903
August_100ft,Model_10_March_2x2,SAHI_2x2,0.15,0.6,DBSCAN,"eps:2.0, min_s:3",9,31,3,12,40,0.8197443229310903
August_100ft,Model_6_August_2x2,SAHI_2x2,0.5,0.3,DBSCAN,"eps:1.75, min_s:1",9,31,2,11,40,0.859007328335572
