Dataset,Model,Backbone,ModelPath,TrainedImageSize,TestedImageCount,Conf,Sampling,Method,Params,TP,FN,FP,Total_Predictions,Total_GT,RMSE
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.5,centroid_only,DBSCAN,"eps:1.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.5,centroid_only,DBSCAN,"eps:2.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.5,centroid_only,DBSCAN,"eps:2.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:0.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:0.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:0.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:0.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.25, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.25, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:1.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:2.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,all_pixels,DBSCAN,"eps:2.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:0.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:0.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:0.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:0.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.25, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.25, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:1.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:2.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,centroid_only,DBSCAN,"eps:2.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:0.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:0.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:0.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:0.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.25, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.25, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.5, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.5, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.75, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:1.75, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:2.0, min_s:3",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.7,grid_sample,DBSCAN,"eps:2.0, min_s:5",0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.85,all_pixels,None,No Pole Detections,0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.85,centroid_only,None,No Pole Detections,0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.85,grid_sample,None,No Pole Detections,0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.95,all_pixels,None,No Pole Detections,0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.95,centroid_only,None,No Pole Detections,0,40,0,0,40,999.0
March_100ft,ResNet18_P23_640x480,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-23/resnet18_img640x480_20260209_125758/resnet18_vineyard_segmentation_paper-23_unet_image_size_640x480_batch_size_8.pth,640x480,49,0.95,grid_sample,None,No Pole Detections,0,40,0,0,40,999.0
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,Agglomerative,dist_thresh:0.5,39,1,136,175,40,0.7875443944008084
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:0.5,38,2,142,180,40,0.6896809390538724
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,Agglomerative,dist_thresh:0.75,38,2,66,104,40,0.7642542690632566
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:0.75,38,2,65,103,40,0.7715255918930458
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:1.0,37,3,37,74,40,0.7246429425367117
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,Agglomerative,dist_thresh:1.0,37,3,38,75,40,0.7267981445127684
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:1.25,36,4,22,58,40,0.6606982322137805
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,DBSCAN,"eps:0.5, min_s:3",35,5,22,57,40,0.6295191409761076
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,Agglomerative,dist_thresh:2.0,35,5,13,48,40,0.6322861524533401
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,grid_sample,Agglomerative,dist_thresh:1.75,35,5,14,49,40,0.6322861524533401
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:2.0,35,5,13,48,40,0.6386917770468227
March_39ft,ResNet18_P22_1280x960,resnet18,resnet_models/resnet18/vineyard_segmentation_paper-22/resnet18_img1280x960_20260209_061153/resnet18_vineyard_segmentation_paper-22_unet_image_size_1280x960_batch_size_8.pth,1280x960,134,0.3,all_pixels,Agglomerative,dist_thresh:1.75,35,5,14,49,40,0.6386917770468227
